name,trait,condition,checkpoint,position,layer,depth_frac,target,rank,logprob
Maria,generous,inferred,distance_3_filler_end,85,13,0.3939393939393939,'generous' (leading-space),84269,-32.291343688964844
Maria,generous,inferred,distance_4_filler_end,104,13,0.3939393939393939,'generous' (leading-space),16992,-16.953907012939453
Maria,generous,inferred,distance_5_filler_end,122,13,0.3939393939393939,'generous' (leading-space),33060,-42.2427864074707
Maria,generous,inferred,distance_6_filler_end,139,13,0.3939393939393939,'generous' (leading-space),80561,-45.934810638427734
Maria,generous,inferred,distance_7_filler_end,156,13,0.3939393939393939,'generous' (leading-space),35072,-26.444183349609375
Maria,generous,inferred,distance_8_filler_end,176,13,0.3939393939393939,'generous' (leading-space),120401,-71.29412841796875
Maria,generous,inferred,distance_9_filler_end,191,13,0.3939393939393939,'generous' (leading-space),49410,-44.541019439697266
Maria,generous,inferred,distance_10_filler_end,211,13,0.3939393939393939,'generous' (leading-space),167173,-90.62122344970703
Maria,generous,inferred,reintro_sentence_end,222,13,0.3939393939393939,'generous' (leading-space),65509,-47.86835861206055
Maria,generous,inferred,reintro_entity_mention,216,13,0.3939393939393939,'generous' (leading-space),41363,-31.510717391967773
Maria,generous,inferred,distance_0_trigger_end,29,14,0.42424242424242425,'generous' (leading-space),586,-18.730228424072266
Maria,generous,inferred,distance_1_filler_end,49,14,0.42424242424242425,'generous' (leading-space),214203,-46.97782516479492
Maria,generous,inferred,distance_2_filler_end,70,14,0.42424242424242425,'generous' (leading-space),45777,-28.463735580444336
Maria,generous,inferred,distance_3_filler_end,85,14,0.42424242424242425,'generous' (leading-space),71307,-23.066082000732422
Maria,generous,inferred,distance_4_filler_end,104,14,0.42424242424242425,'generous' (leading-space),28672,-24.738332748413086
Maria,generous,inferred,distance_5_filler_end,122,14,0.42424242424242425,'generous' (leading-space),53993,-37.418968200683594
Maria,generous,inferred,distance_6_filler_end,139,14,0.42424242424242425,'generous' (leading-space),195991,-68.04148864746094
Maria,generous,inferred,distance_7_filler_end,156,14,0.42424242424242425,'generous' (leading-space),63527,-30.086124420166016
Maria,generous,inferred,distance_8_filler_end,176,14,0.42424242424242425,'generous' (leading-space),126589,-32.117130279541016
Maria,generous,inferred,distance_9_filler_end,191,14,0.42424242424242425,'generous' (leading-space),112118,-39.91253662109375
Maria,generous,inferred,distance_10_filler_end,211,14,0.42424242424242425,'generous' (leading-space),205156,-68.93060302734375
Maria,generous,inferred,reintro_sentence_end,222,14,0.42424242424242425,'generous' (leading-space),38129,-26.871517181396484
Maria,generous,inferred,reintro_entity_mention,216,14,0.42424242424242425,'generous' (leading-space),18112,-21.81328582763672
Maria,generous,inferred,distance_0_trigger_end,29,15,0.45454545454545453,'generous' (leading-space),1084,-14.257823944091797
Maria,generous,inferred,distance_1_filler_end,49,15,0.45454545454545453,'generous' (leading-space),162090,-65.17005157470703
Maria,generous,inferred,distance_2_filler_end,70,15,0.45454545454545453,'generous' (leading-space),16069,-15.656522750854492
Maria,generous,inferred,distance_3_filler_end,85,15,0.45454545454545453,'generous' (leading-space),38088,-24.348960876464844
Maria,generous,inferred,distance_4_filler_end,104,15,0.45454545454545453,'generous' (leading-space),18069,-33.470279693603516
Maria,generous,inferred,distance_5_filler_end,122,15,0.45454545454545453,'generous' (leading-space),20471,-39.45764923095703
Maria,generous,inferred,distance_6_filler_end,139,15,0.45454545454545453,'generous' (leading-space),46298,-61.62583541870117
Maria,generous,inferred,distance_7_filler_end,156,15,0.45454545454545453,'generous' (leading-space),22432,-33.69960403442383
Maria,generous,inferred,distance_8_filler_end,176,15,0.45454545454545453,'generous' (leading-space),78568,-66.56083679199219
Maria,generous,inferred,distance_9_filler_end,191,15,0.45454545454545453,'generous' (leading-space),36708,-31.435462951660156
Maria,generous,inferred,distance_10_filler_end,211,15,0.45454545454545453,'generous' (leading-space),158511,-71.67857360839844
Maria,generous,inferred,reintro_sentence_end,222,15,0.45454545454545453,'generous' (leading-space),51193,-37.940696716308594
Maria,generous,inferred,reintro_entity_mention,216,15,0.45454545454545453,'generous' (leading-space),23106,-24.665313720703125
Maria,generous,inferred,distance_0_trigger_end,29,16,0.48484848484848486,'generous' (leading-space),514,-11.629287719726562
Maria,generous,inferred,distance_1_filler_end,49,16,0.48484848484848486,'generous' (leading-space),169616,-53.79847717285156
Maria,generous,inferred,distance_2_filler_end,70,16,0.48484848484848486,'generous' (leading-space),12113,-17.824235916137695
Maria,generous,inferred,distance_3_filler_end,85,16,0.48484848484848486,'generous' (leading-space),55074,-26.437625885009766
Maria,generous,inferred,distance_4_filler_end,104,16,0.48484848484848486,'generous' (leading-space),31005,-33.962623596191406
Maria,generous,inferred,distance_5_filler_end,122,16,0.48484848484848486,'generous' (leading-space),28494,-39.31716537475586
Maria,generous,inferred,distance_6_filler_end,139,16,0.48484848484848486,'generous' (leading-space),37530,-65.62504577636719
Maria,generous,inferred,distance_7_filler_end,156,16,0.48484848484848486,'generous' (leading-space),36905,-49.007171630859375
Maria,generous,inferred,distance_8_filler_end,176,16,0.48484848484848486,'generous' (leading-space),71718,-65.10774993896484
Maria,generous,inferred,distance_9_filler_end,191,16,0.48484848484848486,'generous' (leading-space),75026,-34.37407684326172
Maria,generous,inferred,distance_10_filler_end,211,16,0.48484848484848486,'generous' (leading-space),118009,-56.91853713989258
Maria,generous,inferred,reintro_sentence_end,222,16,0.48484848484848486,'generous' (leading-space),76445,-39.15082931518555
Maria,generous,inferred,reintro_entity_mention,216,16,0.48484848484848486,'generous' (leading-space),29578,-34.26326370239258
Maria,generous,inferred,distance_0_trigger_end,29,17,0.5151515151515151,'generous' (leading-space),477,-10.9837007522583
Maria,generous,inferred,distance_1_filler_end,49,17,0.5151515151515151,'generous' (leading-space),93053,-29.327320098876953
Maria,generous,inferred,distance_2_filler_end,70,17,0.5151515151515151,'generous' (leading-space),13114,-16.71783447265625
Maria,generous,inferred,distance_3_filler_end,85,17,0.5151515151515151,'generous' (leading-space),23825,-19.11113739013672
Maria,generous,inferred,distance_4_filler_end,104,17,0.5151515151515151,'generous' (leading-space),13964,-29.308923721313477
Maria,generous,inferred,distance_5_filler_end,122,17,0.5151515151515151,'generous' (leading-space),23672,-28.92705535888672
Maria,generous,inferred,distance_6_filler_end,139,17,0.5151515151515151,'generous' (leading-space),18795,-37.442054748535156
Maria,generous,inferred,distance_7_filler_end,156,17,0.5151515151515151,'generous' (leading-space),16393,-38.16350173950195
Maria,generous,inferred,distance_8_filler_end,176,17,0.5151515151515151,'generous' (leading-space),29174,-29.551719665527344
Maria,generous,inferred,distance_9_filler_end,191,17,0.5151515151515151,'generous' (leading-space),27103,-23.597196578979492
Maria,generous,inferred,distance_10_filler_end,211,17,0.5151515151515151,'generous' (leading-space),36224,-30.835205078125
Maria,generous,inferred,reintro_sentence_end,222,17,0.5151515151515151,'generous' (leading-space),44273,-25.091259002685547
Maria,generous,inferred,reintro_entity_mention,216,17,0.5151515151515151,'generous' (leading-space),17072,-25.02431297302246
Maria,generous,inferred,distance_0_trigger_end,29,18,0.5454545454545454,'generous' (leading-space),300,-12.499717712402344
Maria,generous,inferred,distance_1_filler_end,49,18,0.5454545454545454,'generous' (leading-space),104714,-43.54397201538086
Maria,generous,inferred,distance_2_filler_end,70,18,0.5454545454545454,'generous' (leading-space),14431,-19.41779327392578
Maria,generous,inferred,distance_3_filler_end,85,18,0.5454545454545454,'generous' (leading-space),23576,-22.3967342376709
Maria,generous,inferred,distance_4_filler_end,104,18,0.5454545454545454,'generous' (leading-space),23849,-42.719078063964844
Maria,generous,inferred,distance_5_filler_end,122,18,0.5454545454545454,'generous' (leading-space),30467,-39.98455810546875
Maria,generous,inferred,distance_6_filler_end,139,18,0.5454545454545454,'generous' (leading-space),33293,-62.00025177001953
Maria,generous,inferred,distance_7_filler_end,156,18,0.5454545454545454,'generous' (leading-space),27932,-70.75408172607422
Maria,generous,inferred,distance_8_filler_end,176,18,0.5454545454545454,'generous' (leading-space),35446,-38.63378143310547
Maria,generous,inferred,distance_9_filler_end,191,18,0.5454545454545454,'generous' (leading-space),33623,-32.97491455078125
Maria,generous,inferred,distance_10_filler_end,211,18,0.5454545454545454,'generous' (leading-space),46280,-48.76777648925781
Maria,generous,inferred,reintro_sentence_end,222,18,0.5454545454545454,'generous' (leading-space),59624,-34.32999038696289
Maria,generous,inferred,reintro_entity_mention,216,18,0.5454545454545454,'generous' (leading-space),23416,-28.329679489135742
Maria,generous,inferred,distance_0_trigger_end,29,19,0.5757575757575758,'generous' (leading-space),407,-16.40056610107422
Maria,generous,inferred,distance_1_filler_end,49,19,0.5757575757575758,'generous' (leading-space),77082,-36.28592300415039
Maria,generous,inferred,distance_2_filler_end,70,19,0.5757575757575758,'generous' (leading-space),14220,-24.653762817382812
Maria,generous,inferred,distance_3_filler_end,85,19,0.5757575757575758,'generous' (leading-space),24955,-22.572650909423828
Maria,generous,inferred,distance_4_filler_end,104,19,0.5757575757575758,'generous' (leading-space),24466,-42.804195404052734
Maria,generous,inferred,distance_5_filler_end,122,19,0.5757575757575758,'generous' (leading-space),31237,-43.85403060913086
Maria,generous,inferred,distance_6_filler_end,139,19,0.5757575757575758,'generous' (leading-space),33163,-72.00100708007812
Maria,generous,inferred,distance_7_filler_end,156,19,0.5757575757575758,'generous' (leading-space),36151,-87.06340789794922
Maria,generous,inferred,distance_8_filler_end,176,19,0.5757575757575758,'generous' (leading-space),31341,-37.422977447509766
Maria,generous,inferred,distance_9_filler_end,191,19,0.5757575757575758,'generous' (leading-space),33665,-29.75040054321289
Maria,generous,inferred,distance_10_filler_end,211,19,0.5757575757575758,'generous' (leading-space),45221,-53.69292068481445
Maria,generous,inferred,reintro_sentence_end,222,19,0.5757575757575758,'generous' (leading-space),63200,-31.4252872467041
Maria,generous,inferred,reintro_entity_mention,216,19,0.5757575757575758,'generous' (leading-space),28176,-45.06138610839844
Maria,generous,inferred,distance_0_trigger_end,29,20,0.6060606060606061,'generous' (leading-space),997,-28.455764770507812
Maria,generous,inferred,distance_1_filler_end,49,20,0.6060606060606061,'generous' (leading-space),54118,-33.317012786865234
Maria,generous,inferred,distance_2_filler_end,70,20,0.6060606060606061,'generous' (leading-space),15633,-26.33273696899414
Maria,generous,inferred,distance_3_filler_end,85,20,0.6060606060606061,'generous' (leading-space),20533,-22.787212371826172
Maria,generous,inferred,distance_4_filler_end,104,20,0.6060606060606061,'generous' (leading-space),23005,-44.760250091552734
Maria,generous,inferred,distance_5_filler_end,122,20,0.6060606060606061,'generous' (leading-space),28691,-37.166526794433594
Maria,generous,inferred,distance_6_filler_end,139,20,0.6060606060606061,'generous' (leading-space),34214,-63.25074005126953
Maria,generous,inferred,distance_7_filler_end,156,20,0.6060606060606061,'generous' (leading-space),27344,-71.76104736328125
Maria,generous,inferred,distance_8_filler_end,176,20,0.6060606060606061,'generous' (leading-space),30573,-37.34548568725586
Maria,generous,inferred,distance_9_filler_end,191,20,0.6060606060606061,'generous' (leading-space),34255,-33.824222564697266
Maria,generous,inferred,distance_10_filler_end,211,20,0.6060606060606061,'generous' (leading-space),50493,-52.396236419677734
Maria,generous,inferred,reintro_sentence_end,222,20,0.6060606060606061,'generous' (leading-space),83137,-35.807682037353516
Maria,generous,inferred,reintro_entity_mention,216,20,0.6060606060606061,'generous' (leading-space),27011,-30.53749656677246
Maria,generous,inferred,distance_0_trigger_end,29,21,0.6363636363636364,'generous' (leading-space),1191,-33.25795364379883
Maria,generous,inferred,distance_1_filler_end,49,21,0.6363636363636364,'generous' (leading-space),74397,-37.74332809448242
Maria,generous,inferred,distance_2_filler_end,70,21,0.6363636363636364,'generous' (leading-space),30156,-34.88535690307617
Maria,generous,inferred,distance_3_filler_end,85,21,0.6363636363636364,'generous' (leading-space),28729,-29.92339515686035
Maria,generous,inferred,distance_4_filler_end,104,21,0.6363636363636364,'generous' (leading-space),42971,-55.68817901611328
Maria,generous,inferred,distance_5_filler_end,122,21,0.6363636363636364,'generous' (leading-space),41558,-46.50059509277344
Maria,generous,inferred,distance_6_filler_end,139,21,0.6363636363636364,'generous' (leading-space),54147,-77.21095275878906
Maria,generous,inferred,distance_7_filler_end,156,21,0.6363636363636364,'generous' (leading-space),46798,-82.81254577636719
Maria,generous,inferred,distance_8_filler_end,176,21,0.6363636363636364,'generous' (leading-space),42324,-46.64992141723633
Maria,generous,inferred,distance_9_filler_end,191,21,0.6363636363636364,'generous' (leading-space),54213,-48.65781784057617
Maria,generous,inferred,distance_10_filler_end,211,21,0.6363636363636364,'generous' (leading-space),63268,-75.81258392333984
Maria,generous,inferred,reintro_sentence_end,222,21,0.6363636363636364,'generous' (leading-space),118832,-49.428428649902344
Maria,generous,inferred,reintro_entity_mention,216,21,0.6363636363636364,'generous' (leading-space),30048,-37.41612243652344
Maria,generous,inferred,distance_0_trigger_end,29,22,0.6666666666666666,'generous' (leading-space),1436,-35.800376892089844
Maria,generous,inferred,distance_1_filler_end,49,22,0.6666666666666666,'generous' (leading-space),127407,-52.25100326538086
